user_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
159654421,Trove,Half-Life 2,Tomb Raider,Unturned,The LEGO Movie - Videogame,Far Cry 3,LEGO Jurassic World,Assassin's Creed IV Black Flag,Saints Row The Third,Need for Speed Hot Pursuit,Fable - The Lost Chapters,LEGO MARVEL Super Heroes,Mitos.is The Game,Might & Magic Heroes VI,NBA 2K15,FarSky,Counter-Strike Global Offensive,Scribblenauts Unmasked,Sunrider Mask of Arcadius,Just Cause 2 Multiplayer Mod
263735764,Dota 2,South Park The Stick of Truth,Tales from the Borderlands,LEGO MARVEL Super Heroes,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full B...,FreeStyle2 Street Basketball,Ori and the Blind Forest,Counter-Strike Global Offensive,Tomb Raider,Darksiders II,Alan Wake,Free to Play,The Wolf Among Us,Child of Light,Sonic & All-Stars Racing Transformed,Might & Magic Heroes VI,The Walking Dead Season Two,Plague Inc Evolved,Wolfenstein The New Order,How to Survive
30064076,Counter-Strike Condition Zero,Day of Defeat,Counter-Strike Condition Zero Deleted Scenes,Left 4 Dead,Day of Defeat Source,Unturned,Half-Life 2,Call of Duty 4 Modern Warfare,Age of Empires II HD Edition,Counter-Strike,Call of Duty Black Ops - Multiplayer,Call of Duty Black Ops,Borderlands,Call of Duty Modern Warfare 3 - Multiplayer,Call of Duty Black Ops II - Multiplayer,Call of Duty Modern Warfare 3,Killing Floor,Half-Life 2 Deathmatch,Half-Life 2 Lost Coast,Half-Life
186273988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
183982123,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
113557230,Team Fortress 2,Garry's Mod,The Elder Scrolls V Skyrim,Sid Meier's Civilization V,DC Universe Online,PAYDAY 2,Warframe,Counter-Strike Source,Fallout New Vegas,Borderlands 2,Dota 2,Terraria,Alien Swarm,Portal 2,Left 4 Dead 2,Call of Duty Modern Warfare 2,Rust,Mount & Blade Warband,Cities Skylines,Call of Duty Black Ops - Multiplayer
132852256,Left 4 Dead,Counter-Strike Condition Zero,Counter-Strike,Counter-Strike Condition Zero Deleted Scenes,Counter-Strike Source,Day of Defeat,Day of Defeat Source,Half-Life 2,Terraria,Age of Empires II HD Edition,Half-Life 2 Deathmatch,Left 4 Dead 2,Killing Floor,Call of Duty Black Ops - Multiplayer,Call of Duty Modern Warfare 2 - Multiplayer,DayZ,Call of Duty Modern Warfare 3 - Multiplayer,Borderlands,Mafia II,Half-Life 2 Lost Coast
30041199,Rocket League,Age of Empires II HD Edition,Unturned,Football Manager 2012,Brawlhalla,SpeedRunners,Counter-Strike Condition Zero,Metro Last Light,Dead Island,Batman Arkham Origins,Sid Meier's Civilization III Complete,HAWKEN,Football Manager 2011,Killing Floor,Clicker Heroes,State of Decay,BattleBlock Theater,Killing Floor 2,Orcs Must Die!,Counter-Strike Nexon Zombies
282974048,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
185907866,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
24817862,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
122452753,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
157530604,Grand Theft Auto V,Portal 2,Cities Skylines,Dungeons & Dragons Online,Half-Life 2,Scribblenauts Unlimited,ARK Survival Evolved,Surgeon Simulator,BioShock Infinite,Portal,The Stanley Parable,Kerbal Space Program,Fallout New Vegas,Half-Life 2 Episode One,BioShock 2,Middle-earth Shadow of Mordor,Blacklight Retribution,XCOM Enemy Unknown,Spore,Fallout 4
200345112,Dota 2,Team Fortress 2,Counter-Strike Source,Garry's Mod,Counter-Strike Global Offensive,Warframe,The Elder Scrolls V Skyrim,Sid Meier's Civilization V,Counter-Strike,Empire Total War,FreeStyle2 Street Basketball,Free to Play,War Thunder,Spiral Knights,DiggerOnline,Football Manager 2013,Archeblade,Stronghold Kingdoms,Borderlands 2 RU,Everlasting Summer
54291917,Unturned,Left 4 Dead,Hitman Absolution,Dead Island,Killing Floor,Metro 2033,Call of Duty Modern Warfare 3 - Multiplayer,Homefront,Grand Theft Auto Episodes from Liberty City,DOOM 3 BFG Edition,Tom Clancy's Ghost Recon Phantoms - EU,Grand Theft Auto IV,GRID 2,F.E.A.R. 3,Batman Arkham Asylum GOTY Edition,Batman Arkham City GOTY,Assassin's Creed II,Saints Row The Third,PAYDAY The Heist,Portal 2
104038561,Team Fortress 2,Garry's Mod,The Elder Scrolls V Skyrim,Sid Meier's Civilization V,DC Universe Online,PAYDAY 2,Warframe,Counter-Strike Source,Fallout New Vegas,Borderlands 2,Dota 2,Terraria,Alien Swarm,Portal 2,Left 4 Dead 2,Call of Duty Modern Warfare 2,Rust,Mount & Blade Warband,Cities Skylines,Call of Duty Black Ops - Multiplayer
188641919,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
182604019,The LEGO Movie - Videogame,Call of Duty Modern Warfare 3,Unturned,LEGO Jurassic World,GunZ 2 The Second Duel,Homefront,Call of Duty Modern Warfare 3 - Multiplayer,Duke Nukem Forever,Risen 2 - Dark Waters,School of Dragons How to Train Your Dragon,Might & Magic Heroes VI,Galaxy on Fire 2 Full HD,Mitos.is The Game,F1 2012,Hitman Absolution,Goat Simulator,Project CARS,Trove,Aftermath,GRID 2
84432612,Far Cry 3,Saints Row The Third,Far Cry 3 Blood Dragon,Tomb Raider,Call of Duty Modern Warfare 3,Half-Life 2,Metro Last Light,Assassin's Creed IV Black Flag,Middle-earth Shadow of Mordor,The Witcher 2 Assassins of Kings Enhanced Edition,Assassin's Creed II,The Witcher 3 Wild Hunt,Fallout New Vegas,RAGE,Deus Ex Human Revolution - Director's Cut,Assassin's Creed III,Call of Duty Modern Warfare 3 - Multiplayer,Metro 2033,South Park The Stick of Truth,BioShock Infinite
109393227,Dota 2,Team Fortress 2,Counter-Strike Source,Garry's Mod,Counter-Strike Global Offensive,Warframe,The Elder Scrolls V Skyrim,Sid Meier's Civilization V,Counter-Strike,Empire Total War,Free to Play,FreeStyle2 Street Basketball,War Thunder,Spiral Knights,DiggerOnline,Football Manager 2013,Archeblade,Stronghold Kingdoms,Borderlands 2 RU,Grand Theft Auto V
175945017,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
95362226,Football Manager 2015,Call of Duty Modern Warfare 2,Counter-Strike Source,Age of Empires II HD Edition,Call of Duty Black Ops - Multiplayer,Call of Duty Modern Warfare 2 - Multiplayer,Football Manager 2013,Mafia II,Napoleon Total War,Call of Duty Black Ops,Football Manager 2014,Cities Skylines,ARK Survival Evolved,Crusader Kings II,Football Manager 2012,Half-Life 2,Football Manager 2009,Total War SHOGUN 2,Football Manager 2016,Banished
100322840,Terraria,Left 4 Dead 2,Counter-Strike Nexon Zombies,PAYDAY 2,Garry's Mod,Counter-Strike Source,Warframe,Unturned,Fallout New Vegas,Torchlight II,Killing Floor,Borderlands 2,The Elder Scrolls V Skyrim,Far Cry 3,Magicka,Dead Island,Left 4 Dead,Counter-Strike,Team Fortress 2,XCOM Enemy Unknown
161615012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
63441045,Call of Duty Black Ops,Call of Duty Black Ops - Multiplayer,Call of Duty Modern Warfare 2,Call of Duty Black Ops II - Multiplayer,Age of Empires II HD Edition,Call of Duty 4 Modern Warfare,Call of Duty Black Ops II,Call of Duty Modern Warfare 2 - Multiplayer,Call of Duty Ghosts,Call of Duty Modern Warfare 3,Call of Duty Black Ops II - Zombies,Call of Duty Modern Warfare 3 - Multiplayer,Call of Duty Ghosts - Multiplayer,R.U.S.E,Sniper Ghost Warrior,Day of Defeat Source,Counter-Strike Condition Zero,Call of Duty Black Ops III,Football Manager 2015,Counter-Strike Source
221434031,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
218292423,Dota 2,Counter-Strike Global Offensive,Trove,Might & Magic Heroes VI,LEGO MARVEL Super Heroes,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full B...,Assassin's Creed IV Black Flag,Garry's Mod,FreeStyle2 Street Basketball,Warframe,Just Cause 2 Multiplayer Mod,Life Is Strange,Need for Speed Hot Pursuit,Assassin's Creed III,The LEGO Movie - Videogame,Archeblade,Deus Ex Human Revolution - Director's Cut,Command and Conquer 3 Kane's Wrath,Assassin's Creed Brotherhood,Goat Simulator
245540103,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
242325247,Toribash,APB Reloaded,Brawlhalla,Counter-Strike Nexon Zombies,Loadout,No More Room in Hell,Blacklight Retribution,Warface,BLOCKADE 3D,Gotham City Impostors Free To Play,Fistful of Frags,SMITE,Dirty Bomb,Defiance,DC Universe Online,The Expendabros,BattleBlock Theater,TERA,theHunter,Cry of Fear
265586844,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
258895899,Unturned,UberStrike,SMITE,Dirty Bomb,Hitman Absolution,Homefront,DC Universe Online,Warface,PAYDAY The Heist,School of Dragons How to Train Your Dragon,Loadout,Marvel Heroes 2015,GRID 2,Robocraft,Strife,Red Crucible Firestorm,Napoleon Total War,Heroes & Generals,RIFT,RaceRoom Racing Experience
246650796,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
172364852,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
94526239,No More Room in Hell,APB Reloaded,Counter-Strike Nexon Zombies,Warface,theHunter,Toribash,HAWKEN,Defiance,Loadout,Tom Clancy's Ghost Recon Phantoms - NA,Dirty Bomb,RaceRoom Racing Experience,Trove,sZone-Online,Survarium,Cry of Fear,Neverwinter,Euro Truck Simulator 2,Dead Island Epidemic,Fistful of Frags
149832495,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
186515716,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
249626280,Unturned,Trove,Transformice,School of Dragons How to Train Your Dragon,Garry's Mod,Warframe,The Elder Scrolls V Skyrim,RIFT,Sakura Clicker,Spore,Mitos.is The Game,Cubic Castles,Stranded Deep,Goat Simulator,Red Crucible Firestorm,Far Cry 3,Marvel Heroes 2015,Realm of the Mad God,Saints Row The Third,Fallout New Vegas
116450986,PlanetSide 2,Fallout 4,Portal 2,Robocraft,War Thunder,Defiance,Starbound,RIFT,Chivalry Medieval Warfare,Magicka Wizard Wars,Path of Exile,The Mighty Quest For Epic Loot,Realm of the Mad God,Portal,Marvel Heroes 2015,Infestation Survivor Stories,Dishonored,Star Conflict,Loadout,WAKFU
243964103,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
279316312,Might & Magic Heroes VI,Dota 2,Construction-Simulator 2015,Serious Sam HD The Second Encounter,Trove,Men of War,Robocraft,Counter-Strike Global Offensive,Don't Starve Together Beta,Cities in Motion,Company of Heroes (New Steam Version),F1 2015,Stronghold Crusader 2,Hearts of Iron III,Tom Clancy's Ghost Recon Phantoms - EU,Train Simulator,World of Guns Gun Disassembly,RPG Maker VX Ace,Dungeon Siege III,War Thunder
109278470,Counter-Strike Global Offensive,Unturned,Left 4 Dead 2,PAYDAY 2,The Elder Scrolls V Skyrim,Rocket League,Clicker Heroes,DayZ,Sid Meier's Civilization V,Warframe,Heroes & Generals,Borderlands 2,Garry's Mod,Trove,Robocraft,Grand Theft Auto V,Grand Theft Auto IV,Team Fortress 2,Arma 2 Operation Arrowhead,Killing Floor
105024602,Alien Swarm,Team Fortress 2,DC Universe Online,Garry's Mod,PAYDAY 2,Warframe,Counter-Strike Source,"Warhammer 40,000 Dawn of War II",Left 4 Dead 2,Half-Life 2 Deathmatch,Counter-Strike Nexon Zombies,Day of Defeat Source,Mortal Kombat Komplete Edition,Terraria,Battlefield Bad Company 2,Sid Meier's Civilization V,Sleeping Dogs,TERA,The Lord of the Rings War in the North,Mount & Blade Warband
56789999,Fallout New Vegas,Garry's Mod,Counter-Strike Source,Alien Swarm,The Elder Scrolls IV Oblivion,Terraria,Team Fortress 2,Portal,Amnesia The Dark Descent,7 Days to Die,Half-Life 2 Deathmatch,Half-Life 2 Lost Coast,DC Universe Online,Far Cry 3,Warframe,Starbound,The Elder Scrolls V Skyrim,Synergy,SMITE,Half-Life 2
161084485,Serious Sam HD The Second Encounter,Cities in Motion,Might & Magic Heroes VI,Train Simulator,RollerCoaster Tycoon Deluxe,Microsoft Flight Simulator X Steam Edition,Saints Row 2,OMSI 2,Age of Wonders III,Worms Reloaded,Spintires,Construction-Simulator 2015,X-Plane 10 Global - 64 Bit,Tropico 3 - Steam Special Edition,RPG Maker VX Ace,Farming Simulator 2013,Dungeons & Dragons Online,HuniePop,Duke Nukem Forever,RollerCoaster Tycoon 3 Platinum!
27168078,Counter-Strike Condition Zero,Day of Defeat,Counter-Strike Condition Zero Deleted Scenes,Left 4 Dead,Day of Defeat Source,Unturned,Half-Life 2,Call of Duty 4 Modern Warfare,Age of Empires II HD Edition,Counter-Strike,Call of Duty Black Ops - Multiplayer,Call of Duty Black Ops,Borderlands,Killing Floor,Call of Duty Modern Warfare 3 - Multiplayer,Call of Duty Black Ops II - Multiplayer,Call of Duty Modern Warfare 3,Half-Life 2 Deathmatch,Half-Life 2 Lost Coast,Half-Life
193265457,Dota 2,Just Cause 2 Multiplayer Mod,Infestation Survivor Stories,How to Survive,Don't Starve Together Beta,Borderlands 2 RU,Ace of Spades,Outlast,Assassin's Creed III,War Thunder,Counter-Strike Global Offensive,Deponia,World of Guns Gun Disassembly,The Forest,GRID 2,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full B...,Goat Simulator,Sniper Elite 3,Trove,No More Room in Hell
156493428,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20557028,Counter-Strike Condition Zero,Left 4 Dead,Counter-Strike Condition Zero Deleted Scenes,Half-Life 2,Day of Defeat,Day of Defeat Source,Counter-Strike,Half-Life 2 Episode One,Portal,Call of Duty 4 Modern Warfare,Half-Life 2 Episode Two,Borderlands,Unturned,Killing Floor,Half-Life,Half-Life 2 Lost Coast,Call of Duty Black Ops - Multiplayer,Half-Life 2 Deathmatch,Call of Duty Black Ops,Dungeon Defenders
193740810,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
132784716,Football Manager 2013,Euro Truck Simulator 2,ARK Survival Evolved,Football Manager 2012,Half-Life 2,AdVenture Capitalist,Football Manager 2009,Football Manager 2015,Crusader Kings II,Left 4 Dead 2,Mafia II,Football Manager 2010,Stranded Deep,Farming Simulator 15,Dying Light,Football Manager 2016,RaceRoom Racing Experience,Counter-Strike Source,Football Manager 2014,Amnesia The Dark Descent
26218938,Outlast,No More Room in Hell,FreeStyle2 Street Basketball,Goat Simulator,Just Cause 2 Multiplayer Mod,The Forest,Fistful of Frags,POSTAL 2,Happy Wars,World of Guns Gun Disassembly,Tactical Intervention,Trove,The Expendabros,Don't Starve Together Beta,Dota 2,Call of Duty World at War,How to Survive,Depth,Dead Rising 3,Town of Salem
10181060,Half-Life 2,Age of Empires III Complete Collection,Half-Life 2 Episode Two,Half-Life 2 Episode One,Half-Life,Half-Life 2 Lost Coast,Portal,Age of Empires II HD Edition,Fallout New Vegas,Counter-Strike Condition Zero,Day of Defeat Source,Audiosurf,Day of Defeat,Far Cry 3,Half-Life Source,Call of Duty Black Ops,The Sims(TM) 3,Call of Duty Modern Warfare 2 - Multiplayer,Terraria,SimCity 4 Deluxe
144387163,Football Manager 2013,Euro Truck Simulator 2,ARK Survival Evolved,Football Manager 2012,Half-Life 2,AdVenture Capitalist,Football Manager 2009,Football Manager 2015,Crusader Kings II,Left 4 Dead 2,Mafia II,Football Manager 2010,Stranded Deep,Farming Simulator 15,Dying Light,Football Manager 2016,RaceRoom Racing Experience,Counter-Strike Source,Football Manager 2014,Amnesia The Dark Descent
284555178,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
302823979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
242200471,Age of Empires II HD Edition,Counter-Strike Condition Zero,Call of Duty Black Ops II,Call of Duty 4 Modern Warfare,Brawlhalla,Call of Duty Black Ops II - Zombies,Call of Duty Black Ops,H1Z1,Call of Duty Black Ops - Multiplayer,Day of Defeat,Call of Duty Black Ops II - Multiplayer,Nosgoth,ArcheAge,Call of Duty Modern Warfare 2,Borderlands,SpeedRunners,Day of Defeat Source,Counter-Strike Condition Zero Deleted Scenes,Killing Floor 2,Call of Duty Advanced Warfare - Multiplayer
188394070,Terraria,The Forest,Left 4 Dead 2,Garry's Mod,Fallout New Vegas,Far Cry 3,Half-Life 2,Starbound,PAYDAY 2,Torchlight II,Portal,XCOM Enemy Unknown,Borderlands 2,Chivalry Medieval Warfare,Tom Clancy's Ghost Recon Phantoms - NA,Goat Simulator,Magicka,The Elder Scrolls V Skyrim,Counter-Strike Source,Trove
123988363,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
35560181,RIFT,Infestation Survivor Stories,Echo of Soul,Aftermath,Firefall,TERA,ArcheAge,La Tale,Planetary Annihilation,Defiance,Dino D-Day,PAYDAY The Heist,Kingdom Wars,R.U.S.E,Dragon Nest Europe,Dirty Bomb,War Inc. Battlezone,Company of Heroes 2,APB Reloaded,Ragnarok Online 2
219930123,Dota 2,Team Fortress 2,Counter-Strike Source,Garry's Mod,Counter-Strike Global Offensive,Warframe,The Elder Scrolls V Skyrim,Sid Meier's Civilization V,Counter-Strike,Empire Total War,Free to Play,FreeStyle2 Street Basketball,War Thunder,Spiral Knights,DiggerOnline,Football Manager 2013,Archeblade,Stronghold Kingdoms,Borderlands 2 RU,Grand Theft Auto V
302711124,Runestone Keeper,Mitos.is The Game,Call of Duty World at War,Town of Salem,FreeStyle2 Street Basketball,WARMODE,Guns and Robots,BLOCKADE 3D,Panzar,Robocraft,Five Nights at Freddy's,Don't Starve Together Beta,Omerta - City of Gangsters,TerraTech,Turbo Dismount,Imperial Glory,Tales from the Borderlands,Five Nights at Freddy's 2,Basement,Castle Crashers
31178210,Left 4 Dead,Counter-Strike Condition Zero,Counter-Strike,Counter-Strike Condition Zero Deleted Scenes,Counter-Strike Source,Day of Defeat,Day of Defeat Source,Half-Life 2,Terraria,Age of Empires II HD Edition,Half-Life 2 Deathmatch,Killing Floor,Call of Duty Black Ops - Multiplayer,Left 4 Dead 2,Call of Duty Modern Warfare 2 - Multiplayer,DayZ,Call of Duty Modern Warfare 3 - Multiplayer,Borderlands,Half-Life 2 Lost Coast,Mafia II
73968993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
260118401,BLOCKADE 3D,LEGO Worlds,Mitos.is The Game,Five Nights at Freddy's,The Escapists,Half-Life 2,Half-Life Source,Goat Simulator,LEGO MARVEL Super Heroes,Robocraft,Spore,Age of Empires III Complete Collection,Castle Crashers,Half-Life 2 Episode Two,Don't Starve Together Beta,Half-Life 2 Episode One,WARMODE,Town of Salem,The Expendabros,Five Nights at Freddy's 2
88921433,Unturned,Counter-Strike Global Offensive,Grand Theft Auto V,Portal 2,Left 4 Dead 2,The Elder Scrolls V Skyrim,DayZ,Portal,Tomb Raider,Half-Life 2,Grand Theft Auto IV,Arma 2 Operation Arrowhead,Sid Meier's Civilization V,Just Cause 2,Borderlands 2,Far Cry 3,Half-Life 2 Episode One,Killing Floor,Half-Life 2 Episode Two,Garry's Mod
202600291,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
141118871,Unturned,Tom Clancy's Ghost Recon Phantoms - EU,Counter-Strike Nexon Zombies,Warframe,Warface,Garry's Mod,APB Reloaded,Heroes & Generals,DC Universe Online,Neverwinter,Team Fortress 2,Euro Truck Simulator 2,Serious Sam HD The Second Encounter,Tom Clancy's Ghost Recon Phantoms - NA,Alien Swarm,Dirty Bomb,Magic Duels,Magicka Wizard Wars,Dead Island,Loadout
231191282,Dota 2,Team Fortress 2,Counter-Strike Source,Garry's Mod,Counter-Strike Global Offensive,Warframe,The Elder Scrolls V Skyrim,Sid Meier's Civilization V,Counter-Strike,Empire Total War,FreeStyle2 Street Basketball,Free to Play,War Thunder,Spiral Knights,DiggerOnline,Football Manager 2013,Stronghold Kingdoms,Archeblade,Borderlands 2 RU,Grand Theft Auto V
91085389,The Sims(TM) 3,Fallout New Vegas,PAYDAY The Heist,Half-Life 2,Half-Life 2 Episode Two,Far Cry 3,Stronghold Kingdoms,Half-Life 2 Episode One,Sniper Elite V2,Dishonored,Age of Empires III Complete Collection,The Elder Scrolls IV Oblivion,Unturned,Mitos.is The Game,Garry's Mod,The Witcher Enhanced Edition,Star Trek Online,Marvel Heroes 2015,Defiance,Terraria
